"","LHS","RHS","support","confidence","coverage","lift","count"
"2459","Diag_DD0004,Diag_DD0082,Diag_DD0120","HighCost",0.00259297673729441,0.343137254901961,0.00755667506297229,4.65026773761714,35
"2460","Diag_DD0006,Diag_DD0082,Diag_DD0120","HighCost",0.00348199733293821,0.408695652173913,0.00851978070825307,5.53872882835691,47
"2461","Diag_DD0064,Diag_DD0082,Diag_DD0120","HighCost",0.0035560823825752,0.39344262295082,0.00903837605571196,5.33201659095398,48
"2462","Diag_DD0018,Diag_DD0020,Diag_DD0120","HighCost",0.00185212624092458,0.555555555555556,0.00333382723366425,7.52900490852298,25
"2463","Diag_DD0018,Diag_DD0056,Diag_DD0120","HighCost",0.00140761594310268,0.5,0.00281523188620536,6.77610441767068,19
"2464","Diag_DD0002,Diag_DD0018,Diag_DD0120","HighCost",0.0017780411912876,0.533333333333333,0.00333382723366425,7.22784471218206,24
"2465","Diag_DD0012,Diag_DD0018,Diag_DD0120","HighCost",0.0022225514891095,0.447761194029851,0.00496369832567788,6.06815320985434,30
"2466","Diag_DD0018,Diag_DD0034,Diag_DD0120","HighCost",0.00125944584382872,0.459459459459459,0.00274114683656838,6.22669054596765,17
"2467","Diag_DD0004,Diag_DD0018,Diag_DD0120","HighCost",0.00170395614165061,0.425925925925926,0.0040005926803971,5.77223709653429,23
"2468","Diag_DD0006,Diag_DD0018,Diag_DD0120","HighCost",0.00288931693584235,0.506493506493506,0.00570454882204771,6.86410577374433,39
"2469","Diag_DD0018,Diag_DD0064,Diag_DD0120","HighCost",0.00162987109201363,0.392857142857143,0.00414876277967106,5.32408204245554,22
"2470","Diag_DD0020,Diag_DD0056,Diag_DD0120","HighCost",0.00207438138983553,0.538461538461538,0.00385242258112313,7.29734321902997,28
"2471","Diag_DD0020,Diag_DD0102,Diag_DD0120","HighCost",0.00125944584382872,0.447368421052632,0.00281523188620536,6.06283026844219,17
"2472","Diag_DD0002,Diag_DD0020,Diag_DD0120","HighCost",0.00214846643947251,0.475409836065574,0.00451918802785598,6.44285338073606,29
"2473","Diag_DD0012,Diag_DD0020,Diag_DD0120","HighCost",0.00318565713439028,0.41747572815534,0.00763076011260928,5.65771825164737,43
"2474","Diag_DD0020,Diag_DD0034,Diag_DD0120","HighCost",0.0022225514891095,0.422535211267606,0.00526003852422581,5.72628542338368,30
"2475","Diag_DD0004,Diag_DD0020,Diag_DD0120","HighCost",0.00170395614165061,0.377049180327869,0.00451918802785598,5.10984923299756,23
"2476","Diag_DD0006,Diag_DD0020,Diag_DD0120","HighCost",0.0026670617869314,0.444444444444444,0.00600088902059564,6.02320392681838,36
"2477","Diag_DD0020,Diag_DD0064,Diag_DD0120","HighCost",0.00251889168765743,0.430379746835443,0.00585271892132168,5.83259620761527,34
"2478","Diag_DD0056,Diag_DD0102,Diag_DD0120","HighCost",0.00103719069491777,0.4375,0.00237072158838346,5.92909136546185,14
"2479","Diag_DD0002,Diag_DD0056,Diag_DD0120","HighCost",0.00251889168765743,0.596491228070175,0.00422284782930805,8.08377369125625,34
"2480","Diag_DD0012,Diag_DD0056,Diag_DD0120","HighCost",0.00281523188620536,0.520547945205479,0.00540820862349978,7.05457446223249,38
"2481","Diag_DD0034,Diag_DD0056,Diag_DD0120","HighCost",0.00229663653874648,0.508196721311475,0.00451918802785598,6.88718809664889,31
"2482","Diag_DD0056,Diag_DD0120,Diag_DD0142","HighCost",0.00118536079419173,0.5,0.00237072158838346,6.77610441767068,16
"2483","Diag_DD0004,Diag_DD0056,Diag_DD0120","HighCost",0.00155578604237665,0.411764705882353,0.00377833753148615,5.58032128514056,21
"2484","Diag_DD0006,Diag_DD0056,Diag_DD0120","HighCost",0.00251889168765743,0.447368421052632,0.00563046377241073,6.06283026844219,34
"2485","Diag_DD0056,Diag_DD0064,Diag_DD0120","HighCost",0.00274114683656838,0.560606060606061,0.0048896132760409,7.59745040769137,37
"2486","Diag_DD0012,Diag_DD0102,Diag_DD0120","HighCost",0.00170395614165061,0.403508771929825,0.00422284782930805,5.46843514408511,23
"2487","Diag_DD0034,Diag_DD0102,Diag_DD0120","HighCost",0.00148170099273967,0.434782608695652,0.00340791228330123,5.89226471101798,20
"2488","Diag_DD0004,Diag_DD0102,Diag_DD0120","HighCost",0.00148170099273967,0.333333333333333,0.004445102978219,4.51740294511379,20
"2489","Diag_DD0006,Diag_DD0102,Diag_DD0120","HighCost",0.00140761594310268,0.322033898305085,0.00437101792858201,4.36427064188959,19
"2490","Diag_DD0064,Diag_DD0102,Diag_DD0120","HighCost",0.00148170099273967,0.350877192982456,0.00422284782930805,4.75516099485662,20
"2491","Diag_DD0002,Diag_DD0012,Diag_DD0120","HighCost",0.00629722921914358,0.416666666666667,0.0151133501259446,5.64675368139224,85
"2492","Diag_DD0002,Diag_DD0034,Diag_DD0120","HighCost",0.00259297673729441,0.402298850574713,0.00644539931841754,5.4520380372063,35
"2493","Diag_DD0002,Diag_DD0120,Diag_DD0142","HighCost",0.00207438138983553,0.358974358974359,0.00577863387168469,4.86489547935331,28
"2494","Diag_DD0002,Diag_DD0004,Diag_DD0120","HighCost",0.00274114683656838,0.474358974358974,0.00577863387168469,6.42861188343116,37
"2495","Diag_DD0002,Diag_DD0006,Diag_DD0120","HighCost",0.00392650763076011,0.490740740740741,0.00800118536079419,6.65062100252863,53
"2496","Diag_DD0002,Diag_DD0064,Diag_DD0120","HighCost",0.004445102978219,0.41958041958042,0.0105941620980886,5.686241469374,60
"2497","Diag_DD0012,Diag_DD0034,Diag_DD0120","HighCost",0.00318565713439028,0.394495412844037,0.00807527041043117,5.34628421944659,43
"2498","Diag_DD0012,Diag_DD0120,Diag_DD0142","HighCost",0.00192621129056156,0.376811594202899,0.00511186842495184,5.10662941621559,26
"2499","Diag_DD0004,Diag_DD0012,Diag_DD0120","HighCost",0.00348199733293821,0.385245901639344,0.00903837605571196,5.22093291197577,47
"2500","Diag_DD0006,Diag_DD0012,Diag_DD0120","HighCost",0.00503778337531486,0.450331125827815,0.0111868424951845,6.10298146227293,68
"2501","Diag_DD0012,Diag_DD0064,Diag_DD0120","HighCost",0.00474144317676693,0.4,0.0118536079419173,5.42088353413655,64
"2502","Diag_DD0034,Diag_DD0120,Diag_DD0142","HighCost",0.00155578604237665,0.42,0.00370425248184916,5.69192771084337,21
"2503","Diag_DD0004,Diag_DD0034,Diag_DD0120","HighCost",0.00229663653874648,0.340659340659341,0.00674173951696548,4.61668652632508,31
"2504","Diag_DD0006,Diag_DD0034,Diag_DD0120","HighCost",0.00370425248184916,0.416666666666667,0.00889020595643799,5.64675368139224,50
"2505","Diag_DD0034,Diag_DD0064,Diag_DD0120","HighCost",0.00288931693584235,0.39,0.00740850496369833,5.28536144578313,39
"2506","Diag_DD0004,Diag_DD0120,Diag_DD0142","HighCost",0.00125944584382872,0.265625,0.00474144317676693,3.59980547188755,17
"2507","Diag_DD0006,Diag_DD0120,Diag_DD0142","HighCost",0.00170395614165061,0.328571428571429,0.00518595347458883,4.45286861732645,23
"2508","Diag_DD0064,Diag_DD0120,Diag_DD0142","HighCost",0.00185212624092458,0.274725274725275,0.00674173951696548,3.72313429542345,25
"2509","Diag_DD0004,Diag_DD0006,Diag_DD0120","HighCost",0.00325974218402726,0.34375,0.00948288635353386,4.65857178714859,44
"2510","Diag_DD0004,Diag_DD0064,Diag_DD0120","HighCost",0.00244480663802045,0.28695652173913,0.00851978070825308,3.88889470927187,33
"2511","Diag_DD0006,Diag_DD0064,Diag_DD0120","HighCost",0.0035560823825752,0.335664335664336,0.0105941620980886,4.5489931754992,48
"2512","Diag_DD0072,Diag_DD0082,Diag_DD0130","HighCost",0.0022225514891095,0.588235294117647,0.00377833753148615,7.9718875502008,30
"2513","Diag_DD0018,Diag_DD0072,Diag_DD0130","HighCost",0.0013335308934657,0.514285714285714,0.00259297673729441,6.9697074010327,18
"2514","Diag_DD0020,Diag_DD0072,Diag_DD0130","HighCost",0.00185212624092458,0.520833333333333,0.0035560823825752,7.05844210174029,25
"2515","Diag_DD0056,Diag_DD0072,Diag_DD0130","HighCost",0.00251889168765743,0.53968253968254,0.00466735812712995,7.31389048256518,34
"2516","Diag_DD0002,Diag_DD0072,Diag_DD0130","HighCost",0.00207438138983553,0.538461538461538,0.00385242258112313,7.29734321902997,28
"2517","Diag_DD0012,Diag_DD0072,Diag_DD0130","HighCost",0.0026670617869314,0.580645161290323,0.00459327307749296,7.86902448503692,36
"2518","Diag_DD0034,Diag_DD0072,Diag_DD0130","HighCost",0.00244480663802045,0.559322033898305,0.00437101792858201,7.58004900959771,33
"2519","Diag_DD0072,Diag_DD0130,Diag_DD0142","HighCost",0.00125944584382872,0.447368421052632,0.00281523188620536,6.06283026844219,17
"2520","Diag_DD0004,Diag_DD0072,Diag_DD0130","HighCost",0.00162987109201363,0.468085106382979,0.00348199733293821,6.34358711441511,22
"2521","Diag_DD0006,Diag_DD0072,Diag_DD0130","HighCost",0.00296340198547933,0.506329113924051,0.00585271892132168,6.86187789131208,40
"2522","Diag_DD0064,Diag_DD0072,Diag_DD0130","HighCost",0.00281523188620536,0.575757575757576,0.0048896132760409,7.80278690519654,38
"2523","Diag_DD0018,Diag_DD0072,Diag_DD0082","HighCost",0.00103719069491777,0.518518518518518,0.00200029634019855,7.02707124795478,14
"2524","Diag_DD0020,Diag_DD0072,Diag_DD0082","HighCost",0.00148170099273967,0.476190476190476,0.0031115720847533,6.45343277873398,20
"2525","Diag_DD0056,Diag_DD0072,Diag_DD0082","HighCost",0.00229663653874648,0.574074074074074,0.0040005926803971,7.77997173880708,31
"2526","Diag_DD0002,Diag_DD0072,Diag_DD0082","HighCost",0.00288931693584235,0.65,0.004445102978219,8.80893574297189,39
"2527","Diag_DD0012,Diag_DD0072,Diag_DD0082","HighCost",0.0031115720847533,0.591549295774648,0.00526003852422581,8.01679959273715,42
"2528","Diag_DD0034,Diag_DD0072,Diag_DD0082","HighCost",0.00192621129056156,0.52,0.00370425248184916,7.04714859437751,26
"2529","Diag_DD0072,Diag_DD0082,Diag_DD0142","HighCost",0.00111127574455475,0.555555555555556,0.00200029634019855,7.52900490852298,15
"2530","Diag_DD0004,Diag_DD0072,Diag_DD0082","HighCost",0.00155578604237665,0.411764705882353,0.00377833753148615,5.58032128514056,21
"2531","Diag_DD0006,Diag_DD0072,Diag_DD0082","HighCost",0.0026670617869314,0.444444444444444,0.00600088902059564,6.02320392681838,36
"2532","Diag_DD0064,Diag_DD0072,Diag_DD0082","HighCost",0.00229663653874648,0.53448275862069,0.00429693287894503,7.24342196371694,31
"2533","Diag_DD0018,Diag_DD0020,Diag_DD0072","HighCost",0.00155578604237665,0.636363636363636,0.00244480663802045,8.62413289521723,21
"2534","Diag_DD0018,Diag_DD0056,Diag_DD0072","HighCost",0.00170395614165061,0.511111111111111,0.00333382723366425,6.92668451584114,23
"2535","Diag_DD0002,Diag_DD0018,Diag_DD0072","HighCost",0.0013335308934657,0.5,0.0026670617869314,6.77610441767068,18
"2536","Diag_DD0012,Diag_DD0018,Diag_DD0072","HighCost",0.00200029634019855,0.519230769230769,0.00385242258112313,7.03672381835032,27
"2537","Diag_DD0018,Diag_DD0034,Diag_DD0072","HighCost",0.00125944584382872,0.377777777777778,0.00333382723366425,5.11972333779563,17
"2538","Diag_DD0004,Diag_DD0018,Diag_DD0072","HighCost",0.00140761594310268,0.358490566037736,0.00392650763076011,4.85833901644313,19
"2539","Diag_DD0006,Diag_DD0018,Diag_DD0072","HighCost",0.0031115720847533,0.42,0.00740850496369833,5.69192771084337,42
"2540","Diag_DD0018,Diag_DD0064,Diag_DD0072","HighCost",0.00170395614165061,0.377049180327869,0.00451918802785598,5.10984923299756,23
"2541","Diag_DD0020,Diag_DD0056,Diag_DD0072","HighCost",0.00200029634019855,0.385714285714286,0.00518595347458883,5.22728055077453,27
"2542","Diag_DD0002,Diag_DD0020,Diag_DD0072","HighCost",0.00170395614165061,0.46,0.00370425248184916,6.23401606425703,23
"2543","Diag_DD0012,Diag_DD0020,Diag_DD0072","HighCost",0.00244480663802045,0.434210526315789,0.00563046377241073,5.88451173113507,33
"2544","Diag_DD0020,Diag_DD0034,Diag_DD0072","HighCost",0.00251889168765743,0.441558441558442,0.00570454882204771,5.98409221300787,34
"2545","Diag_DD0020,Diag_DD0072,Diag_DD0142","HighCost",0.00125944584382872,0.395348837209302,0.00318565713439028,5.35785000466984,17
"2546","Diag_DD0004,Diag_DD0020,Diag_DD0072","HighCost",0.00155578604237665,0.304347826086957,0.00511186842495184,4.12458529771259,21
"2547","Diag_DD0006,Diag_DD0020,Diag_DD0072","HighCost",0.00340791228330123,0.474226804123711,0.00718624981478738,6.42682068480106,46
"2548","Diag_DD0020,Diag_DD0064,Diag_DD0072","HighCost",0.0026670617869314,0.467532467532468,0.00570454882204771,6.33609763730246,36
"2549","Diag_DD0002,Diag_DD0056,Diag_DD0072","HighCost",0.00192621129056156,0.426229508196721,0.00451918802785598,5.77635130686681,26
"2550","Diag_DD0012,Diag_DD0056,Diag_DD0072","HighCost",0.00274114683656838,0.451219512195122,0.00607497407023263,6.11502105984915,37
"2551","Diag_DD0034,Diag_DD0056,Diag_DD0072","HighCost",0.00214846643947251,0.391891891891892,0.00548229367313676,5.31100075979594,29
"2552","Diag_DD0056,Diag_DD0072,Diag_DD0142","HighCost",0.0013335308934657,0.295081967213115,0.00451918802785598,3.99901244321548,18
"2553","Diag_DD0004,Diag_DD0056,Diag_DD0072","HighCost",0.00155578604237665,0.304347826086957,0.00511186842495184,4.12458529771259,21
"2554","Diag_DD0006,Diag_DD0056,Diag_DD0072","HighCost",0.00281523188620536,0.372549019607843,0.00755667506297229,5.04886211512718,38
"2555","Diag_DD0056,Diag_DD0064,Diag_DD0072","HighCost",0.00251889168765743,0.354166666666667,0.00711216476515039,4.7997406291834,34
"2556","Diag_DD0012,Diag_DD0072,Diag_DD0102","HighCost",0.00155578604237665,0.388888888888889,0.0040005926803971,5.27030343596609,21
"2557","Diag_DD0034,Diag_DD0072,Diag_DD0102","HighCost",0.00140761594310268,0.333333333333333,0.00422284782930805,4.51740294511379,19
"2558","Diag_DD0004,Diag_DD0072,Diag_DD0102","HighCost",0.00125944584382872,0.22972972972973,0.00548229367313676,3.11334527298383,17
"2559","Diag_DD0006,Diag_DD0072,Diag_DD0102","HighCost",0.00148170099273967,0.229885057471264,0.00644539931841754,3.11545030697503,20
"2560","Diag_DD0064,Diag_DD0072,Diag_DD0102","HighCost",0.0013335308934657,0.272727272727273,0.0048896132760409,3.6960569550931,18
"2561","Diag_DD0002,Diag_DD0012,Diag_DD0072","HighCost",0.00348199733293821,0.431192660550459,0.00807527041043117,5.84361298404628,47
"2562","Diag_DD0002,Diag_DD0034,Diag_DD0072","HighCost",0.00162987109201363,0.379310344827586,0.00429693287894503,5.14049300650879,22
"2563","Diag_DD0002,Diag_DD0072,Diag_DD0142","HighCost",0.0013335308934657,0.28125,0.00474144317676693,3.81155873493976,18
"2564","Diag_DD0002,Diag_DD0004,Diag_DD0072","HighCost",0.00162987109201363,0.468085106382979,0.00348199733293821,6.34358711441511,22
"2565","Diag_DD0002,Diag_DD0006,Diag_DD0072","HighCost",0.00318565713439028,0.472527472527473,0.00674173951696548,6.40379098812834,43
"2566","Diag_DD0002,Diag_DD0064,Diag_DD0072","HighCost",0.0022225514891095,0.32967032967033,0.00674173951696548,4.46776115450814,30
"2567","Diag_DD0012,Diag_DD0034,Diag_DD0072","HighCost",0.00281523188620536,0.452380952380952,0.00622314416950659,6.13076113979728,38
"2568","Diag_DD0012,Diag_DD0072,Diag_DD0142","HighCost",0.00192621129056156,0.412698412698413,0.00466735812712995,5.59297507490279,26
"2569","Diag_DD0004,Diag_DD0012,Diag_DD0072","HighCost",0.00214846643947251,0.408450704225352,0.00526003852422581,5.53540924260422,29
"2570","Diag_DD0006,Diag_DD0012,Diag_DD0072","HighCost",0.00429693287894503,0.456692913385827,0.00940880130389687,6.18919773582519,58
"2571","Diag_DD0012,Diag_DD0064,Diag_DD0072","HighCost",0.00296340198547933,0.434782608695652,0.00681582456660246,5.89226471101798,40
"2572","Diag_DD0034,Diag_DD0072,Diag_DD0142","HighCost",0.00200029634019855,0.397058823529412,0.00503778337531486,5.38102409638554,27
"2573","Diag_DD0004,Diag_DD0034,Diag_DD0072","HighCost",0.0022225514891095,0.280373831775701,0.00792710031115721,3.79968472018917,30
"2574","Diag_DD0006,Diag_DD0034,Diag_DD0072","HighCost",0.00407467773003408,0.390070921985816,0.0104459919988146,5.28632259534592,55
"2575","Diag_DD0034,Diag_DD0064,Diag_DD0072","HighCost",0.00303748703511631,0.440860215053763,0.00688990961623944,5.97462970160211,41
"2576","Diag_DD0004,Diag_DD0072,Diag_DD0142","HighCost",0.00140761594310268,0.2375,0.00592680397095866,3.21864959839357,19
"2577","Diag_DD0006,Diag_DD0072,Diag_DD0142","HighCost",0.00214846643947251,0.305263157894737,0.00703807971551341,4.13699006552526,29
"2578","Diag_DD0064,Diag_DD0072,Diag_DD0142","HighCost",0.00155578604237665,0.181034482758621,0.00859386575789006,2.45341711674283,21
"2579","Diag_DD0004,Diag_DD0006,Diag_DD0072","HighCost",0.0035560823825752,0.326530612244898,0.0108905022966365,4.42521104827473,48
"2580","Diag_DD0004,Diag_DD0064,Diag_DD0072","HighCost",0.00185212624092458,0.263157894736842,0.00703807971551341,3.56637074614246,25
"2581","Diag_DD0006,Diag_DD0064,Diag_DD0072","HighCost",0.00385242258112313,0.358620689655172,0.0107423321973626,4.86010247888104,52
"2582","Diag_DD0018,Diag_DD0082,Diag_DD0130","HighCost",0.00103719069491777,0.4375,0.00237072158838346,5.92909136546185,14
"2583","Diag_DD0020,Diag_DD0082,Diag_DD0130","HighCost",0.00200029634019855,0.551020408163265,0.00363016743221218,7.46754364396361,27
"2584","Diag_DD0056,Diag_DD0082,Diag_DD0130","HighCost",0.00281523188620536,0.678571428571429,0.00414876277967106,9.19614170969593,38
"2585","Diag_DD0082,Diag_DD0102,Diag_DD0130","HighCost",0.00103719069491777,0.482758620689655,0.00214846643947251,6.54244564464756,14
"2586","Diag_DD0002,Diag_DD0082,Diag_DD0130","HighCost",0.00363016743221218,0.583333333333333,0.00622314416950659,7.90545515394913,49
"2587","Diag_DD0012,Diag_DD0082,Diag_DD0130","HighCost",0.00363016743221218,0.576470588235294,0.00629722921914358,7.81244979919679,49
"2588","Diag_DD0034,Diag_DD0082,Diag_DD0130","HighCost",0.00214846643947251,0.446153846153846,0.00481552822640391,6.04637009576769,29
"2589","Diag_DD0082,Diag_DD0130,Diag_DD0142","HighCost",0.00140761594310268,0.404255319148936,0.00348199733293821,5.47855250790396,19
"2590","Diag_DD0004,Diag_DD0082,Diag_DD0130","HighCost",0.00192621129056156,0.382352941176471,0.00503778337531486,5.18172690763052,26
"2591","Diag_DD0006,Diag_DD0082,Diag_DD0130","HighCost",0.00251889168765743,0.447368421052632,0.00563046377241073,6.06283026844219,34
"2592","Diag_DD0064,Diag_DD0082,Diag_DD0130","HighCost",0.00333382723366425,0.478723404255319,0.00696399466587643,6.48775954883363,45
"2593","Diag_DD0018,Diag_DD0020,Diag_DD0130","HighCost",0.0013335308934657,0.486486486486487,0.00274114683656838,6.59296646043634,18
"2594","Diag_DD0018,Diag_DD0056,Diag_DD0130","HighCost",0.00140761594310268,0.5,0.00281523188620536,6.77610441767068,19
"2595","Diag_DD0002,Diag_DD0018,Diag_DD0130","HighCost",0.00125944584382872,0.395348837209302,0.00318565713439028,5.35785000466984,17
"2596","Diag_DD0012,Diag_DD0018,Diag_DD0130","HighCost",0.00170395614165061,0.410714285714286,0.00414876277967106,5.56608577165806,23
"2597","Diag_DD0018,Diag_DD0034,Diag_DD0130","HighCost",0.0013335308934657,0.486486486486487,0.00274114683656838,6.59296646043634,18
"2598","Diag_DD0004,Diag_DD0018,Diag_DD0130","HighCost",0.00118536079419173,0.326530612244898,0.00363016743221218,4.42521104827473,16
"2599","Diag_DD0006,Diag_DD0018,Diag_DD0130","HighCost",0.0022225514891095,0.365853658536585,0.00607497407023263,4.95812518366148,30
"2600","Diag_DD0018,Diag_DD0064,Diag_DD0130","HighCost",0.00125944584382872,0.283333333333333,0.004445102978219,3.83979250334672,17
"2601","Diag_DD0020,Diag_DD0056,Diag_DD0130","HighCost",0.00192621129056156,0.4,0.00481552822640391,5.42088353413655,26
"2602","Diag_DD0020,Diag_DD0102,Diag_DD0130","HighCost",0.00111127574455475,0.340909090909091,0.00325974218402726,4.62007119386637,15
"2603","Diag_DD0002,Diag_DD0020,Diag_DD0130","HighCost",0.00148170099273967,0.434782608695652,0.00340791228330123,5.89226471101798,20
"2604","Diag_DD0012,Diag_DD0020,Diag_DD0130","HighCost",0.0026670617869314,0.493150684931507,0.00540820862349978,6.68328106948341,36
"2605","Diag_DD0020,Diag_DD0034,Diag_DD0130","HighCost",0.00237072158838346,0.484848484848485,0.00488961327604089,6.57076792016551,32
